centreline_id,direction,location,class_type,daily_temperature,daily_precipitation,datetime_bin_start,datetime_bin_end,volume
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 17:00,5/22/2017 18:00,119
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 16:00,5/22/2017 17:00,119
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 15:00,5/22/2017 16:00,106
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 14:00,5/22/2017 15:00,104
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 13:00,5/22/2017 14:00,96
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 12:00,5/22/2017 13:00,68
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 11:00,5/22/2017 12:00,35
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 10:00,5/22/2017 11:00,35
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 9:00,5/22/2017 10:00,21
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 8:00,5/22/2017 9:00,18
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 7:00,5/22/2017 8:00,9
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 6:00,5/22/2017 7:00,4
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 5:00,5/22/2017 6:00,3
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 4:00,5/22/2017 5:00,4
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 3:00,5/22/2017 4:00,2
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 2:00,5/22/2017 3:00,7
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 1:00,5/22/2017 2:00,6
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,18,0,5/22/2017 0:00,5/22/2017 1:00,11
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 23:00,5/22/2017 0:00,8
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 22:00,5/21/2017 23:00,14
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 21:00,5/21/2017 22:00,16
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 20:00,5/21/2017 21:00,18
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 19:00,5/21/2017 20:00,20
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 18:00,5/21/2017 19:00,24
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 17:00,5/21/2017 18:00,35
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 16:00,5/21/2017 17:00,35
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 15:00,5/21/2017 16:00,32
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 14:00,5/21/2017 15:00,23
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 13:00,5/21/2017 14:00,47
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 12:00,5/21/2017 13:00,47
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 11:00,5/21/2017 12:00,44
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 10:00,5/21/2017 11:00,37
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 9:00,5/21/2017 10:00,24
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 8:00,5/21/2017 9:00,16
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 7:00,5/21/2017 8:00,10
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 6:00,5/21/2017 7:00,7
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 5:00,5/21/2017 6:00,5
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 4:00,5/21/2017 5:00,4
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 3:00,5/21/2017 4:00,9
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 2:00,5/21/2017 3:00,11
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 1:00,5/21/2017 2:00,11
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,14,12,5/21/2017 0:00,5/21/2017 1:00,28
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 23:00,5/22/2017 0:00,16
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 22:00,5/21/2017 23:00,24
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 21:00,5/21/2017 22:00,22
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 20:00,5/21/2017 21:00,17
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 19:00,5/21/2017 20:00,36
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 18:00,5/21/2017 19:00,30
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 17:00,5/21/2017 18:00,30
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 16:00,5/21/2017 17:00,38
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 15:00,5/21/2017 16:00,23
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 14:00,5/21/2017 15:00,34
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 13:00,5/21/2017 14:00,62
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 12:00,5/21/2017 13:00,42
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 11:00,5/21/2017 12:00,31
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 10:00,5/21/2017 11:00,23
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 9:00,5/21/2017 10:00,6
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 8:00,5/21/2017 9:00,3
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 7:00,5/21/2017 8:00,4
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 6:00,5/21/2017 7:00,3
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 5:00,5/21/2017 6:00,8
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 4:00,5/21/2017 5:00,7
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 3:00,5/21/2017 4:00,13
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 2:00,5/21/2017 3:00,19
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 1:00,5/21/2017 2:00,31
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,14,12,5/21/2017 0:00,5/21/2017 1:00,40
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 23:00,5/21/2017 0:00,27
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 22:00,5/20/2017 23:00,36
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 21:00,5/20/2017 22:00,54
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 20:00,5/20/2017 21:00,52
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 19:00,5/20/2017 20:00,104
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 18:00,5/20/2017 19:00,92
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 17:00,5/20/2017 18:00,111
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 16:00,5/20/2017 17:00,127
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 15:00,5/20/2017 16:00,132
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 14:00,5/20/2017 15:00,124
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 13:00,5/20/2017 14:00,127
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 12:00,5/20/2017 13:00,108
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 11:00,5/20/2017 12:00,80
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 10:00,5/20/2017 11:00,92
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 9:00,5/20/2017 10:00,85
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 8:00,5/20/2017 9:00,40
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 7:00,5/20/2017 8:00,27
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 6:00,5/20/2017 7:00,14
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 5:00,5/20/2017 6:00,3
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 4:00,5/20/2017 5:00,4
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 3:00,5/20/2017 4:00,6
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 2:00,5/20/2017 3:00,14
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 1:00,5/20/2017 2:00,22
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,15,0,5/20/2017 0:00,5/20/2017 1:00,31
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 23:00,5/21/2017 0:00,37
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 22:00,5/20/2017 23:00,57
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 21:00,5/20/2017 22:00,49
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 20:00,5/20/2017 21:00,83
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 19:00,5/20/2017 20:00,106
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 18:00,5/20/2017 19:00,108
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 17:00,5/20/2017 18:00,132
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 16:00,5/20/2017 17:00,141
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 15:00,5/20/2017 16:00,105
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 14:00,5/20/2017 15:00,110
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 13:00,5/20/2017 14:00,136
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 12:00,5/20/2017 13:00,79
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 11:00,5/20/2017 12:00,84
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 10:00,5/20/2017 11:00,62
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 9:00,5/20/2017 10:00,40
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 8:00,5/20/2017 9:00,22
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 7:00,5/20/2017 8:00,13
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 6:00,5/20/2017 7:00,6
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 5:00,5/20/2017 6:00,11
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 4:00,5/20/2017 5:00,6
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 3:00,5/20/2017 4:00,12
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 2:00,5/20/2017 3:00,23
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 1:00,5/20/2017 2:00,33
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,15,0,5/20/2017 0:00,5/20/2017 1:00,47
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 23:00,5/18/2017 0:00,57
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 22:00,5/17/2017 23:00,76
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 21:00,5/17/2017 22:00,102
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 20:00,5/17/2017 21:00,142
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 19:00,5/17/2017 20:00,146
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 18:00,5/17/2017 19:00,201
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 17:00,5/17/2017 18:00,157
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 16:00,5/17/2017 17:00,136
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 15:00,5/17/2017 16:00,122
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 14:00,5/17/2017 15:00,101
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 13:00,5/17/2017 14:00,98
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 12:00,5/17/2017 13:00,134
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 11:00,5/17/2017 12:00,115
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 10:00,5/17/2017 11:00,150
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 9:00,5/17/2017 10:00,238
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 8:00,5/17/2017 9:00,421
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 7:00,5/17/2017 8:00,158
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 6:00,5/17/2017 7:00,53
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 5:00,5/17/2017 6:00,14
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 4:00,5/17/2017 5:00,4
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 3:00,5/17/2017 4:00,4
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 2:00,5/17/2017 3:00,4
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 1:00,5/17/2017 2:00,6
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,30,0,5/17/2017 0:00,5/17/2017 1:00,7
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 23:00,5/18/2017 0:00,90
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 22:00,5/17/2017 23:00,135
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 21:00,5/17/2017 22:00,184
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 20:00,5/17/2017 21:00,204
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 19:00,5/17/2017 20:00,223
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 18:00,5/17/2017 19:00,310
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 17:00,5/17/2017 18:00,379
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 16:00,5/17/2017 17:00,254
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 15:00,5/17/2017 16:00,161
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 14:00,5/17/2017 15:00,108
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 13:00,5/17/2017 14:00,99
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 12:00,5/17/2017 13:00,87
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 11:00,5/17/2017 12:00,75
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 10:00,5/17/2017 11:00,64
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 9:00,5/17/2017 10:00,94
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 8:00,5/17/2017 9:00,66
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 7:00,5/17/2017 8:00,31
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 6:00,5/17/2017 7:00,8
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 5:00,5/17/2017 6:00,6
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 4:00,5/17/2017 5:00,7
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 3:00,5/17/2017 4:00,8
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 2:00,5/17/2017 3:00,7
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 1:00,5/17/2017 2:00,19
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,30,0,5/17/2017 0:00,5/17/2017 1:00,24
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 23:00,5/17/2017 0:00,27
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 22:00,5/16/2017 23:00,49
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 21:00,5/16/2017 22:00,81
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 20:00,5/16/2017 21:00,76
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 19:00,5/16/2017 20:00,115
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 18:00,5/16/2017 19:00,131
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 17:00,5/16/2017 18:00,134
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 16:00,5/16/2017 17:00,91
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 15:00,5/16/2017 16:00,104
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 14:00,5/16/2017 15:00,71
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 13:00,5/16/2017 14:00,78
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 12:00,5/16/2017 13:00,56
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 11:00,5/16/2017 12:00,82
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 10:00,5/16/2017 11:00,101
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 9:00,5/16/2017 10:00,202
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 8:00,5/16/2017 9:00,369
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 7:00,5/16/2017 8:00,140
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 6:00,5/16/2017 7:00,70
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 5:00,5/16/2017 6:00,11
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 4:00,5/16/2017 5:00,4
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 3:00,5/16/2017 4:00,4
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 2:00,5/16/2017 3:00,5
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 1:00,5/16/2017 2:00,8
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,16,1,5/16/2017 0:00,5/16/2017 1:00,23
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 23:00,5/17/2017 0:00,37
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 22:00,5/16/2017 23:00,99
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 21:00,5/16/2017 22:00,139
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 20:00,5/16/2017 21:00,147
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 19:00,5/16/2017 20:00,164
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 18:00,5/16/2017 19:00,260
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 17:00,5/16/2017 18:00,302
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 16:00,5/16/2017 17:00,196
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 15:00,5/16/2017 16:00,122
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 14:00,5/16/2017 15:00,74
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 13:00,5/16/2017 14:00,61
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 12:00,5/16/2017 13:00,42
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 11:00,5/16/2017 12:00,48
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 10:00,5/16/2017 11:00,35
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 9:00,5/16/2017 10:00,62
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 8:00,5/16/2017 9:00,63
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 7:00,5/16/2017 8:00,41
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 6:00,5/16/2017 7:00,8
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 5:00,5/16/2017 6:00,8
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 4:00,5/16/2017 5:00,4
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 3:00,5/16/2017 4:00,7
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 2:00,5/16/2017 3:00,6
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 1:00,5/16/2017 2:00,17
8416823,Westbound,BLOOR ST W WB W OF CLINTON ST,Cyclists,16,1,5/16/2017 0:00,5/16/2017 1:00,35
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,20,0,5/15/2017 23:00,5/16/2017 0:00,27
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,20,0,5/15/2017 22:00,5/15/2017 23:00,47
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,20,0,5/15/2017 21:00,5/15/2017 22:00,79
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,20,0,5/15/2017 20:00,5/15/2017 21:00,89
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,20,0,5/15/2017 19:00,5/15/2017 20:00,109
8416823,Eastbound,BLOOR ST W EB W OF CLINTON ST,Cyclists,20,0,5/15/2017 18:00,5/15/2017 19:00,151
